Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
64138,5IztFgMSB1QcVh5UXEbZgF,Ella Fitzgerald;Louis Armstrong,World's Best Christmas Playlist,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz
64139,4aWqVlWZwVfuSTVucZrb65,Ella Fitzgerald;Louis Armstrong,pov: you are an christmas elf,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz
64140,3e95Yjkzhw8oR2pR1BPQpI,Ella Fitzgerald,Chill Christmas Dinner,The Secret Of Christmas,0,168146,False,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,jazz
64141,7kj7fG3A6mYLDMfxDejfzm,Ella Fitzgerald,CHRISTMAS TOP HITS 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64142,7sdaD6KTdB6mU1E79NVnwW,Ella Fitzgerald,Rockin' Around The Christmas Tree 2022,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64143,1p7X6d0pxUclbrO6hg8uTS,Ella Fitzgerald,All I Want For Christmas Is You,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64144,53rqZwcMhjXuXDy1IxRi22,Ella Fitzgerald,Holidays Are Coming,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64145,7CTtRVeuLsEYy1NlC16pCk,Ella Fitzgerald,Christmas Best Hits 2022,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64146,0pS25QJ0g83B2OIu9je81g,Ella Fitzgerald,Santa Claus Is Coming To Town,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64147,3zyz5T5qFjk1oSw5RIqf9V,Ella Fitzgerald,Christmas Only: The Timeless Classic Collection,Have Yourself a Merry Little Christmas,0,175280,False,0.595,0.318,7,-7.181,1,0.036,0.951,1.11e-06,0.28,0.536,112.718,4,jazz
64148,07vXvRYejavLger1TGzOju,Ella Fitzgerald,Best Christmas Songs 2022,Hotta Chocolatta,0,187026,False,0.85,0.532,1,-6.854,1,0.0576,0.768,0.0,0.358,0.866,120.905,4,jazz
64149,0hg4cZgvvYIdJG6sBukiyl,Ella Fitzgerald,Classic Christmas Music 2022,Let It Snow! Let It Snow! Let It Snow!,0,163040,False,0.574,0.414,9,-7.16,0,0.0495,0.842,0.0,0.172,0.867,77.968,4,jazz
64150,0edRP0RpOUrjHbbGPSYzaH,Ella Fitzgerald,Christmas Songs 2022,Frosty The Snowman,4,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64151,7wBSAv6Rq9fWk89qRJb3qT,Ella Fitzgerald,The Greatest Jazz Mix,Stella By Starlight,1,197680,False,0.469,0.199,5,-12.5,1,0.0316,0.889,0.0,0.115,0.21,112.185,3,jazz
64152,0LZgf4LDn9hHNTtNgKhC0u,Ella Fitzgerald,Christmas Songs 2022,Sleigh Ride,3,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64153,4xaECM92qrcin1GVjjtlX2,Ella Fitzgerald,GOD JUL,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64154,7sBAcUGY0eLY6sfX3eOzNc,Ella Fitzgerald,Jingle Bell Rock 2022,Frosty The Snowman,2,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64155,2pkHL5CQzguxHbomLhziwH,Ella Fitzgerald,Holiday Favorites 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64156,5YC6XWGWSlH4rxbmzvmCQj,Ella Fitzgerald,JULMUSIK,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64157,1W1wxzJyuHRjtxMPMhqufs,Ella Fitzgerald,12 Days of Christmas 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64158,0XOoWlEiKzyF5VS4oh3Yb6,Ella Fitzgerald,pov: you are walking in a winter wonderland,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64159,4Ovn5T4LAEE8mfYtsmjLoA,Ella Fitzgerald,Christmas Dinner 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64160,2OImOyNxoQj3EhOjfGtkT4,Ella Fitzgerald,Christmas Dinner 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64161,5qI9gSVZRtAcbkw1Xzx0B9,Ella Fitzgerald,Christmas 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64162,1DoF49hx0Rl0repeJUKbJe,Ella Fitzgerald,pov: you are walking in a winter wonderland,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64163,0X6q6lE4evlnpVKozjg5Tm,Ella Fitzgerald,Christmas Eve At Home,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64164,1L2haXaEqTMAcdUyAZJeV9,Ella Fitzgerald,Home At Christmas,Winter Wonderland,0,137026,False,0.499,0.339,8,-8.929,1,0.061,0.917,0.0,0.0784,0.656,116.269,4,jazz
64165,1KOqPUSBvfcVFvmbDxYLyC,Ella Fitzgerald,pov: you saw mommy kissing santa claus,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64166,5lIAn4lM6KBYzpNttHWhAZ,Ella Fitzgerald,Weihnachten Playlist,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64167,2APCEcZ3XkPzYQ8WhaRtri,Ella Fitzgerald,Holiday Favorites 2022,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64168,4Wo8bxRPZD4FVvHld8YEC2,Ella Fitzgerald,pov: you are an christmas elf,Hotta Chocolatta,1,187026,False,0.85,0.532,1,-6.854,1,0.0576,0.768,0.0,0.358,0.866,120.905,4,jazz
64169,0lOk1COnPBSFGzg1Gt5IBa,Ella Fitzgerald,A Very 60s Christmas,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64170,07vTKxT54r3a23Q0gILvOu,Ella Fitzgerald,pov: you have a holly jolly christmas,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64171,0uXnFu9BRS1kIKNFi8Z6NJ,Ella Fitzgerald,Home For Christmas 2022,Winter Wonderland,0,137026,False,0.499,0.339,8,-8.929,1,0.061,0.917,0.0,0.0784,0.656,116.269,4,jazz
64172,6sKbT45i7DJPejP8DNALBQ,Ella Fitzgerald,Anthems for Witches 2022,"Bewitched, Bothered, And Bewildered - Stereo Version",0,424317,False,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,jazz
64173,357pRaRB0tID9c98Eg2TDn,Ella Fitzgerald;Louis Armstrong,christmas but not christmas songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz
64174,4fV4ENJPXONNMtGiujA2Hj,Ella Fitzgerald,Best Christmas Playlist Ever 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64175,3ytaJfUjlDmaKo1KqllPXA,Ella Fitzgerald;Louis Armstrong,Christmas Dinner,I've Got My Love To Keep Me Warm,0,190306,False,0.516,0.491,0,-9.682,1,0.0778,0.617,0.0,0.149,0.788,110.526,4,jazz
64176,7ckUEDVJ1woYh2NnaHxA8G,Ella Fitzgerald,Classic Christmas Music 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64177,5siu3VgukcO864Zsgmqvde,Ella Fitzgerald,A Very 60s Christmas,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64178,4sBchehueRZr8z4gg3OgbE,Ella Fitzgerald,Rock Christmas 2022 - The Very Best Of,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64179,4RWsVVHr55gPDn1FjeQJNT,Ella Fitzgerald,Beste Weihnachtslieder,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64180,2qGomArw2xs9koA5A4FmDu,Ella Fitzgerald,Weihnachtssongs,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64181,3JibLpqNHuIMfOy3maUWse,Ella Fitzgerald,Pop Fun and Christmas Music 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64182,33MBrjaSlb2VXNlpCQiHn7,Ella Fitzgerald,Christmas 2022,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64183,2lXbxgwCKdw8wfwjJkeknL,Ella Fitzgerald,Classic Christmas 2022,White Christmas,0,181186,False,0.415,0.212,8,-15.848,1,0.0318,0.785,0.0,0.325,0.338,92.988,4,jazz
64184,04KeHjz5E58E3CLOhIqWnr,Ella Fitzgerald,Christmas Playlist 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64185,3AXWBC3J6CiYXohrN2dRiZ,Ella Fitzgerald,Spooky Scary Season,Ding-Dong! The Witch Is Dead,0,197573,False,0.626,0.248,11,-12.898,0,0.061,0.827,0.0,0.0965,0.639,80.542,4,jazz
64186,5RcAGLNN0UbnUjBqDLFkVd,Ella Fitzgerald,Lonely Christmas 2022,The Secret Of Christmas,0,168146,False,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,jazz
64187,6TBBKYKoB1NDmx08ZIUMRp,Ella Fitzgerald,Pumpkin Patch Hits,"Bewitched, Bothered, And Bewildered - Stereo Version",0,424317,False,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,jazz
64188,5tuDHaJLO812gIgdf0Llp7,Ella Fitzgerald,Jingle Bell Rock 2022,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64189,5E3WpecwN7XImHJJK8TcJw,Ella Fitzgerald,pov: you ride on santa's sleigh,White Christmas,0,181186,False,0.415,0.212,8,-15.848,1,0.0318,0.785,0.0,0.325,0.338,92.988,4,jazz
64190,1rv0r12Wme7GOIZ0hwIO6r,Ella Fitzgerald,christmas but not christmas songs,Hotta Chocolatta,0,187026,False,0.85,0.532,1,-6.854,1,0.0576,0.768,0.0,0.358,0.866,120.905,4,jazz
64191,55NyDBnlI5MidVGzyPr3OR,Ella Fitzgerald,Christmas 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64192,5LlVixZh85sugPldv7Cxeh,Ella Fitzgerald,pov: you are an christmas elf,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64193,4piK3GzwbnBh684LRIdzVe,Ella Fitzgerald,Beste Weihnachtslieder,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64194,7nMjgX8uYCl2SDQuArcWv9,Ella Fitzgerald,pov: you have a holly jolly christmas,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64195,6hnyzfuGgBDnUhw3TaRac1,Ella Fitzgerald;Louis Armstrong,Christmas Vibes But Not Christmas Songs,Dream A Little Dream Of Me - Single Version,0,187693,False,0.45,0.25,0,-8.333,1,0.096,0.909,0.0,0.131,0.377,82.108,4,jazz
64196,6pLGlx4YsixWd2MFCiueXE,Ella Fitzgerald,Weihnachten Musik,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64197,1VE9nQhNIs8Xzyy10GxWhB,Ella Fitzgerald,Best Christmas Songs 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64198,0LSY8Ky3xaWkACC6vNQtbz,Ella Fitzgerald;Louis Jordan & His Tympany Five,Best Christmas Songs 2022,Baby It's Cold Outside,0,163706,False,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353,4,jazz
64199,4FcflXjkAiJ2pV02GyIvsG,Ella Fitzgerald,Best Christmas Music 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64200,082RMdL3KhOLIKX122AV97,Subhi;Kanishk Seth,Laapata,Laapata,44,166666,False,0.566,0.402,8,-9.43,1,0.0319,0.706,6.82e-05,0.102,0.125,162.202,3,jazz
64201,4Le87goCu6m8L8uNmFRPOy,Ella Fitzgerald,Jazz Romance,In A Sentimental Mood,0,165800,False,0.283,0.0264,4,-19.612,0,0.0426,0.925,0.0,0.136,0.231,170.182,3,jazz
64202,6T5i8eCUWZ92HOZtxt58LK,Aretha Franklin,Slow Down Soul,Angel,1,268040,False,0.27,0.577,0,-8.195,1,0.0573,0.755,0.123,0.139,0.362,170.254,4,jazz
64203,6xqWfkMmiqbepWSXMj19K1,Aretha Franklin,Thanksgiving Party,This Girl's in Love with You,0,240773,False,0.579,0.409,0,-10.095,1,0.0268,0.624,1.83e-05,0.18,0.526,109.417,3,jazz
64204,0OpPGBkgaZ6zCWKAYXPNpc,Ella Fitzgerald;Louis Armstrong,Desayuno en calma,Moonlight In Vermont,0,219600,False,0.427,0.0916,0,-15.364,1,0.039,0.977,0.000235,0.0855,0.111,100.7,1,jazz
64205,41qqj8kkzjBQ1rFIyinjP1,Ella Fitzgerald,All I want For Christmas Is Music,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64206,0ctlOXCRfpjRUkBcQxs3nu,Ella Fitzgerald,Christmas Classics,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64207,4BoAuxhz1bOHMpeeQk3r8I,Ella Fitzgerald,Holiday Anthems 2022,Rudolph The Red-Nosed Reindeer,1,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64208,1lJWopyBsnNY029HUETv0R,Ella Fitzgerald,Rock Christmas 2022 - The Very Best Of,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64209,5TIUgAE7x3xmJJUMI8SrgM,Ella Fitzgerald,Rock Christmas 2022 - The Very Best Of,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64210,7tfSlkyv8xmyoUEGd53mBC,Ella Fitzgerald;Louis Armstrong,Coffee Break,Dream A Little Dream Of Me - Single Version,0,187693,False,0.45,0.25,0,-8.333,1,0.096,0.909,0.0,0.131,0.377,82.108,4,jazz
64211,0s97PfWCq7L0GDTNk2xDfp,Ella Fitzgerald,All I want For Christmas Is Music,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64212,38UDPaDM2jZMRv4aEXhdi3,Ella Fitzgerald;Louis Armstrong,Un tecito y a mimir,Stars Fell On Alabama,0,211720,False,0.329,0.139,5,-11.934,1,0.0407,0.949,0.0,0.117,0.183,169.608,5,jazz
64213,2gVot4EEd2oo2cA0bYJ4wW,Ella Fitzgerald,Holiday Anthems 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64214,1wvGRZA2RsGckubdScbnPf,Ella Fitzgerald,Silent Night,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64215,7odt0XkmUk2EGgH9pdzwRQ,Ella Fitzgerald,Christmas Eve At Home,Winter Wonderland,0,137026,False,0.499,0.339,8,-8.929,1,0.061,0.917,0.0,0.0784,0.656,116.269,4,jazz
64216,2gaVsa8Ifi2w2csnRqNN2F,Ella Fitzgerald,Slow Christmas Songs 2022,The Secret Of Christmas,0,168146,False,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,jazz
64217,6JLsAMhOQkmEUvr0t4EIDt,Ella Fitzgerald,GOD JUL,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64218,4lJX2CpRZKPWAIOzOdvENF,Ella Fitzgerald,Home At Christmas,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64219,08dNxhOkSsdUOaHthtIy91,Ella Fitzgerald,Christmas Eve At Home,Jingle Bells,0,143093,False,0.699,0.726,7,-5.364,1,0.0726,0.575,0.0,0.655,0.877,119.185,4,jazz
64220,1xbpqLQibJSDku2aug3xet,Ella Fitzgerald,Weihnachten Musik,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64221,7ccsKU0u0EB123rIg20ktB,Ella Fitzgerald,Beste Weihnachtslieder,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64222,37NRNwqKLqtzMpVfBuhl0n,Ella Fitzgerald;Louis Armstrong,Desayuno en calma,They Can't Take That Away From Me,0,277706,False,0.551,0.232,3,-13.619,1,0.0782,0.626,0.0,0.13,0.394,103.308,4,jazz
64223,5Vv9gXd6HmKtjMgeQbYWq5,Ella Fitzgerald,Classic Christmas Greatest Hits,Have Yourself A Merry Little Christmas,1,175840,False,0.609,0.247,7,-9.038,1,0.0425,0.961,2.41e-06,0.219,0.485,112.3,4,jazz
64224,2jz3CiLG3MLOqZ9gOv6z1A,Ella Fitzgerald,Home For Christmas 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64225,6m1A74FqvZFF9zRTI23P8I,Ella Fitzgerald,The Very Best Christmas Songs 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64226,7IWC34SGGMHjFNUHfvkPf5,Ella Fitzgerald,Halloween Hits,Ding-Dong! The Witch Is Dead,2,197573,False,0.626,0.248,11,-12.898,0,0.061,0.827,0.0,0.0965,0.639,80.542,4,jazz
64227,3acDxTLevwJv7MKQFFLstu,Ella Fitzgerald,pov: you bake cookies,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64228,1mM1piMRF5wPx4nLMBvWpt,Ella Fitzgerald;Count Basie,Christmas time but not Christmas songs 2022,Dream A Little Dream Of Me,0,248197,False,0.287,0.131,7,-19.807,1,0.0777,0.896,0.0,0.0988,0.19,72.627,4,jazz
64229,4A22TgVho7f5ZRSDbvzftT,Ella Fitzgerald,Calm Christmas,The Secret Of Christmas,0,168146,False,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,jazz
64230,3EzO5J4BLoEElQzuAt0jyh,Ella Fitzgerald,Christmas Soul Classics,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64231,3GL5VxEIqjPf4BfQb3NV2C,Ella Fitzgerald,Weihnachtslieder 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,jazz
64232,5VKz3I2DXveqU7vLoYIo4z,Ella Fitzgerald,Christmas Dinner 2022,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64233,2G8eyoZQjaBakG9DFk5NSw,Ella Fitzgerald,Weihnachten Playlist,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64234,7giEzSsPzYuyCvRgoRijkF,Ella Fitzgerald,12 Days of Christmas 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64235,4tMBFkwGyBlZj2Rl1R7mwP,Ella Fitzgerald,Christmas Soul Classics,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64236,03wFD2CKnZgnQbqgPfO4fF,Ella Fitzgerald,Helloween Party,Ding-Dong! The Witch Is Dead,1,197573,False,0.626,0.248,11,-12.898,0,0.061,0.827,0.0,0.0965,0.639,80.542,4,jazz
64237,7dY9gGn93i4EoH7oUk2uP4,Ella Fitzgerald,Twisted Halloween Hits,"Bewitched, Bothered, And Bewildered - Stereo Version",0,424317,False,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,jazz
64238,4kY9pd1AJwnxdThLArfvUb,Ella Fitzgerald;Louis Armstrong,Christmas Vibes But Not Christmas Songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,jazz
64239,1IgtHMtJcoGSE5gHqC1diy,Ella Fitzgerald,Weihnachten Playlist,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64240,20yIwdaPIYKT7ZK8dAJw9C,Ella Fitzgerald,pov: you are walking in a winter wonderland,Rudolph The Red-Nosed Reindeer,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,jazz
64241,4AFsnSFhRS5tc07RDKsY1z,Ella Fitzgerald,Home At Christmas,Jingle Bells,0,143093,False,0.699,0.726,7,-5.364,1,0.0726,0.575,0.0,0.655,0.877,119.185,4,jazz
64242,6Flhe63TCr8YT376BWmmKw,Ella Fitzgerald,pov: you rock around the christmas tree,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64243,7nSM5Q806uLYcJvWRCIRg2,Ella Fitzgerald,Weihnachtssongs,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64244,0X6unr81shIRDbdW5aMFSM,Ella Fitzgerald,Home For Christmas 2022,Jingle Bells,0,143093,False,0.699,0.726,7,-5.364,1,0.0726,0.575,0.0,0.655,0.877,119.185,4,jazz
64245,7pfC2uUEuDEzMYKVblIXb8,Ella Fitzgerald,The Very Best Christmas Songs 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64246,00970cTs7LnxWt0d5Qk08m,Ella Fitzgerald,Weihnachtslieder 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64247,2uXsKwL314wMze7QHoSYgK,Ella Fitzgerald,Christmas Playlist 2022,Sleigh Ride,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,jazz
64248,3DdZImFHeAEhvWCTgnfOyC,Ella Fitzgerald;Louis Jordan & His Tympany Five,Best Christmas Music 2022,Baby It's Cold Outside,0,163706,False,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353,4,jazz
64249,4YNhxUpMiSeyjjIdkmHNW9,Ella Fitzgerald,pov: you are walking in a winter wonderland,Let It Snow! Let It Snow! Let It Snow!,0,163040,False,0.574,0.414,9,-7.16,0,0.0495,0.842,0.0,0.172,0.867,77.968,4,jazz
64250,7AJtoJnHV80IMEHgQs6YvU,Shankar;Ehsaan;Loy;Shankar Mahadevan;Sowmya Raoh;Loy Mendonsa;Gulzar,Bunty Aur Babli,Nach Baliye,47,362762,False,0.691,0.916,9,-5.313,1,0.117,0.029,0.0,0.121,0.394,133.889,4,jazz
64251,6kOuIhlzgPlqlrWPudpSHL,Shankar;Ehsaan;Loy;Udit Narayan;Sunidhi Chauhan;Gulzar,Bunty Aur Babli,Dhadak Dhadak,45,392411,False,0.76,0.807,6,-5.603,1,0.0866,0.304,0.0,0.11,0.562,113.975,4,jazz
64252,2x9gxKi3h7o7gLbzC37rPk,Nat King Cole,Rock Christmas 2022 - The Very Best Of,Deck The Halls,1,69000,False,0.635,0.393,9,-10.889,1,0.0394,0.652,0.0,0.0845,0.97,107.172,4,jazz
64253,6egkvLCcA2onpiYgat3cB6,Nat King Cole,christmas but not christmas songs,L-O-V-E,0,155306,False,0.425,0.373,4,-7.543,1,0.0801,0.686,0.0,0.077,0.663,78.231,4,jazz
64254,2oDCxy29DtirotGBmk36jJ,Nat King Cole,Christmas Vibes But Not Christmas Songs,L-O-V-E,0,155306,False,0.425,0.373,4,-7.543,1,0.0801,0.686,0.0,0.077,0.663,78.231,4,jazz
64255,2IWyXbac49Rwk8fYyv4ee7,Nat King Cole,pov: you are an christmas elf,L-O-V-E,0,155306,False,0.425,0.373,4,-7.543,1,0.0801,0.686,0.0,0.077,0.663,78.231,4,jazz
64256,0oTICiR6tPDmIPCmHS4qby,Nat King Cole,World's Best Christmas Playlist,The Christmas Song (Merry Christmas To You),1,192160,False,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,jazz
